nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174613,FR*SOD*S*MB17*46*1*_*_,SAINT JEAN DANGELY - FAUBOURG DAUNIS,Voirie,FAUBOURG DAUNIS,17400,"[45.948627,-0.529733]",3,FRS17EMB174613,FR*SOD*E*MB17*46*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174612,FR*SOD*S*MB17*46*1*_*_,SAINT JEAN DANGELY - FAUBOURG DAUNIS,Voirie,FAUBOURG DAUNIS,17400,"[45.948627,-0.529733]",3,FRS17EMB174612,FR*SOD*E*MB17*46*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174712,FR*SOD*S*MB17*47*1*_*_,ROCHEFORT - AV CAMILLE PELLETAN LES THERMES,Voirie,AV CAMILLE PELLETAN LES THERMES,17300,"[45.942090,-0.962153]",3,FRS17EMB174712,FR*SOD*E*MB17*47*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174713,FR*SOD*S*MB17*47*1*_*_,ROCHEFORT - AV CAMILLE PELLETAN LES THERMES,Voirie,AV CAMILLE PELLETAN LES THERMES,17300,"[45.942090,-0.962153]",3,FRS17EMB174713,FR*SOD*E*MB17*47*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174711,FR*SOD*S*MB17*47*1*_*_,ROCHEFORT - AV CAMILLE PELLETAN LES THERMES,Voirie,AV CAMILLE PELLETAN LES THERMES,17300,"[45.942090,-0.962153]",3,FRS17EMB174711,FR*SOD*E*MB17*47*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174811,FR*SOD*S*MB17*48*1*_*_,BURIE - RUE DE VERDUN PLACE DES PLATANES,Voirie,RUE DE VERDUN PLACE DES PLATANES,17770,"[45.774072,-0.422257]",3,FRS17EMB174811,FR*SOD*E*MB17*48*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-10,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174812,FR*SOD*S*MB17*48*1*_*_,BURIE - RUE DE VERDUN PLACE DES PLATANES,Voirie,RUE DE VERDUN PLACE DES PLATANES,17770,"[45.774072,-0.422257]",3,FRS17EMB174812,FR*SOD*E*MB17*48*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-10,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174813,FR*SOD*S*MB17*48*1*_*_,BURIE - RUE DE VERDUN PLACE DES PLATANES,Voirie,RUE DE VERDUN PLACE DES PLATANES,17770,"[45.774072,-0.422257]",3,FRS17EMB174813,FR*SOD*E*MB17*48*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-11-10,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174913,FR*SOD*S*MB17*49*1*_*_,SAINT CESAIRE - LES BUJOLIERS LAC,Voirie,LES BUJOLIERS LAC,17770,"[45.764361,-0.496067]",3,FRS17EMB174913,FR*SOD*E*MB17*49*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-03-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174912,FR*SOD*S*MB17*49*1*_*_,SAINT CESAIRE - LES BUJOLIERS LAC,Voirie,LES BUJOLIERS LAC,17770,"[45.764361,-0.496067]",3,FRS17EMB174912,FR*SOD*E*MB17*49*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-03-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174911,FR*SOD*S*MB17*49*1*_*_,SAINT CESAIRE - LES BUJOLIERS LAC,Voirie,LES BUJOLIERS LAC,17770,"[45.764361,-0.496067]",3,FRS17EMB174911,FR*SOD*E*MB17*49*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-03-09,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175013,FR*SOD*S*MB17*50*1*_*_,ECOYEUX - RUE DES ARTISANS,Voirie,RUE DES ARTISANS,17770,"[45.817534,-0.505448]",3,FRS17EMB175013,FR*SOD*E*MB17*50*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-05-19,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175011,FR*SOD*S*MB17*50*1*_*_,ECOYEUX - RUE DES ARTISANS,Voirie,RUE DES ARTISANS,17770,"[45.817534,-0.505448]",3,FRS17EMB175011,FR*SOD*E*MB17*50*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-05-19,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175012,FR*SOD*S*MB17*50*1*_*_,ECOYEUX - RUE DES ARTISANS,Voirie,RUE DES ARTISANS,17770,"[45.817534,-0.505448]",3,FRS17EMB175012,FR*SOD*E*MB17*50*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-05-19,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175112,FR*SOD*S*MB17*51*1*_*_,PISANY - ALLEE DES SPORTS,Voirie,ALLÉE DES SPORTS,17600,"[45.700818,-0.779485]",3,FRS17EMB175112,FR*SOD*E*MB17*51*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-11,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175113,FR*SOD*S*MB17*51*1*_*_,PISANY - ALLEE DES SPORTS,Voirie,ALLÉE DES SPORTS,17600,"[45.700818,-0.779485]",3,FRS17EMB175113,FR*SOD*E*MB17*51*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-11,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175111,FR*SOD*S*MB17*51*1*_*_,PISANY - ALLEE DES SPORTS,Voirie,ALLÉE DES SPORTS,17600,"[45.700818,-0.779485]",3,FRS17EMB175111,FR*SOD*E*MB17*51*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-01-11,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175212,FR*SOD*S*MB17*52*1*_*_,ROYAN - AVENUE DES CONGRES,Voirie,AVENUE DES CONGRÈS,17200,"[45.620421,-1.033112]",3,FRS17EMB175212,FR*SOD*E*MB17*52*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175213,FR*SOD*S*MB17*52*1*_*_,ROYAN - AVENUE DES CONGRES,Voirie,AVENUE DES CONGRÈS,17200,"[45.620421,-1.033112]",3,FRS17EMB175213,FR*SOD*E*MB17*52*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175211,FR*SOD*S*MB17*52*1*_*_,ROYAN - AVENUE DES CONGRES,Voirie,AVENUE DES CONGRÈS,17200,"[45.620421,-1.033112]",3,FRS17EMB175211,FR*SOD*E*MB17*52*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175313,FR*SOD*S*MB17*53*1*_*_,ROYAN - BD GEORGES CLEMENCEAU GARE,Voirie,BD GEORGES CLÉMENCEAU GARE,17200,"[45.625230,-1.018217]",3,FRS17EMB175313,FR*SOD*E*MB17*53*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175311,FR*SOD*S*MB17*53*1*_*_,ROYAN - BD GEORGES CLEMENCEAU GARE,Voirie,BD GEORGES CLÉMENCEAU GARE,17200,"[45.625230,-1.018217]",3,FRS17EMB175311,FR*SOD*E*MB17*53*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175312,FR*SOD*S*MB17*53*1*_*_,ROYAN - BD GEORGES CLEMENCEAU GARE,Voirie,BD GEORGES CLÉMENCEAU GARE,17200,"[45.625230,-1.018217]",3,FRS17EMB175312,FR*SOD*E*MB17*53*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175411,FR*SOD*S*MB17*54*1*_*_,SAINT ROGATIEN - RUE DE LA ROCHELLE,Voirie,RUE DE LA ROCHELLE,17220,"[46.149520,-1.069770]",3,FRS17EMB175411,FR*SOD*E*MB17*54*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-09-26,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175412,FR*SOD*S*MB17*54*1*_*_,SAINT ROGATIEN - RUE DE LA ROCHELLE,Voirie,RUE DE LA ROCHELLE,17220,"[46.149520,-1.069770]",3,FRS17EMB175412,FR*SOD*E*MB17*54*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-09-26,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175413,FR*SOD*S*MB17*54*1*_*_,SAINT ROGATIEN - RUE DE LA ROCHELLE,Voirie,RUE DE LA ROCHELLE,17220,"[46.149520,-1.069770]",3,FRS17EMB175413,FR*SOD*E*MB17*54*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-09-26,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175513,FR*SOD*S*MB17*55*1*_*_,LA FLOTTE EN RE - RUE JEAN MOULIN,Voirie,RUE JEAN MOULIN,17630,"[46.191020,-1.331430]",3,FRS17EMB175513,FR*SOD*E*MB17*55*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175511,FR*SOD*S*MB17*55*1*_*_,LA FLOTTE EN RE - RUE JEAN MOULIN,Voirie,RUE JEAN MOULIN,17630,"[46.191020,-1.331430]",3,FRS17EMB175511,FR*SOD*E*MB17*55*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175512,FR*SOD*S*MB17*55*1*_*_,LA FLOTTE EN RE - RUE JEAN MOULIN,Voirie,RUE JEAN MOULIN,17630,"[46.191020,-1.331430]",3,FRS17EMB175512,FR*SOD*E*MB17*55*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175613,FR*SOD*S*MB17*56*1*_*_,SAINT SULPICE DE ROYAN - ROUTE DE SAINT-PALAIS,Voirie,ROUTE DE SAINT-PALAIS,17200,"[45.672630,-1.011140]",3,FRS17EMB175613,FR*SOD*E*MB17*56*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-12-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175612,FR*SOD*S*MB17*56*1*_*_,SAINT SULPICE DE ROYAN - ROUTE DE SAINT-PALAIS,Voirie,ROUTE DE SAINT-PALAIS,17200,"[45.672630,-1.011140]",3,FRS17EMB175612,FR*SOD*E*MB17*56*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-12-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175611,FR*SOD*S*MB17*56*1*_*_,SAINT SULPICE DE ROYAN - ROUTE DE SAINT-PALAIS,Voirie,ROUTE DE SAINT-PALAIS,17200,"[45.672630,-1.011140]",3,FRS17EMB175611,FR*SOD*E*MB17*56*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-12-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175811,FR*SOD*S*MB17*58*1*_*_,SAUJON - PARKING GARE SNCF,Voirie,RUE YVES DU MANOIR,17600,"[45.666839,-0.929732]",2,FRS17EMB175811,FR*SOD*E*MB17*58*1*1*_,22000,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB175812,FR*SOD*S*MB17*58*1*_*_,SAUJON - PARKING GARE SNCF,Voirie,RUE YVES DU MANOIR,17600,"[45.666839,-0.929732]",2,FRS17EMB175812,FR*SOD*E*MB17*58*1*2*_,22000,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-06-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB176011,FR*SOD*S*MB17*60*1*_*_,SAINT DENIS DOLERON - RUE MARC GUYONNET,Voirie,RUE MARC GUYONNET,17650,"[46.027521,-1.378539]",2,FRS17EMB176011,FR*SOD*E*MB17*60*1*1*_,50000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2023-02-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB176012,FR*SOD*S*MB17*60*1*_*_,SAINT DENIS DOLERON - RUE MARC GUYONNET,Voirie,RUE MARC GUYONNET,17650,"[46.027521,-1.378539]",2,FRS17EMB176012,FR*SOD*E*MB17*60*1*2*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2023-02-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
